"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_p_tag","cycle_pair","new_part","NumDays","breed_stage","no_hours","part_prev_bout"
"462",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,76,"incu",183.5,141
"463",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,54,"incu",136.8333333,77.16666667
"464",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,41,"incu",235.3333333,269.3333333
"465",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,21,"incu",208.8330556,74.333328
"466",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,2,"incu",151.8333333,26.83333333
"467",11725,25453,"Male","Logger",22,20,0.3946664,3.157011,"11725_25453","B","B_25453","B_11725_25453",0,65,"incu",129.8333333,121
"468",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,72,"incu",254.6666667,217.8333333
"469",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,4,"incu",90.16666667,26.16666667
"470",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,15,"incu",224.0002778,175.1666667
"471",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,56,"incu",165.6663889,96.33333333
"472",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,46,"incu",151.8333333,235.5
"473",18897,20800,"Female","Logger",17,10,0.8921932,2.684725,"18897_20800","B","B_20800","B_18897_20800",0,31,"incu",114.6666667,159.8333333
"474",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,57,"incu",238.6666667,320.6666667
"475",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,74,"incu",351.1666667,170.8333333
"476",19963,27641,"Female","Logger",14,22,1.477475,1.892628,"19963_27641","B","B_27641","B_19963_27641",0,38,"incu",145.1666667,18
"477",21185,28454,"Female","Logger",21,22,1.072549,1.25035,"21185_28454","B","B_28454","B_21185_28454",0,18,"incu",343.1669444,120.3333333
"478",21185,28454,"Female","Logger",21,22,1.072549,1.25035,"21185_28454","B","B_28454","B_21185_28454",0,2,"incu",271.1669444,16.83333333
"479",21185,28454,"Female","Logger",21,22,1.072549,1.25035,"21185_28454","B","B_28454","B_21185_28454",0,50,"incu",384.5,420
"480",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,19,"incu",23.16666667,47.16666667
"481",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,17,"incu",5.499722222,74.16666667
"482",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,21,"incu",29,16.33333333
"483",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,7,"incu",38.66694444,39.83333333
"484",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,13,"incu",16.16666667,98
"485",21667,4705,"Male","Logger",39,38,0.3438821,3.404814,"21667_4705","B","B_4705","B_21667_4705",0,5,"incu",8.166666667,126.666672
"486",21682,20551,"Male","Logger",17,18,1.363779,1.399439,"21682_20551","B","B_20551","B_21682_20551",0,16,"incu",326.4997222,143.1666667
"487",21682,20551,"Male","Logger",17,18,1.363779,1.399439,"21682_20551","B","B_20551","B_21682_20551",0,2,"incu",137.6666667,28.83333333
"488",21682,20551,"Male","Logger",17,18,1.363779,1.399439,"21682_20551","B","B_20551","B_21682_20551",0,10,"incu",0.5,61.66666667
"489",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,82,"incu",75.33333333,150.8333333
"490",27854,21182,"Female","Logger",30,17,4.862843,1.544845,"27854_21182","B","B_21182","B_27854_21182",0,86,"incu",102.6666667,13.33333333
"491",7025,23718,"Male","Logger",33,22,3.684725,1.003159,"7025_23718","B","B_23718","B_7025_23718",0,24,"incu",144.8336111,22.66666667
"492",7025,23718,"Male","Logger",33,22,3.684725,1.003159,"7025_23718","B","B_23718","B_7025_23718",0,20,"incu",72.33333333,156.3333333
"493",7025,23718,"Male","Logger",33,22,3.684725,1.003159,"7025_23718","B","B_23718","B_7025_23718",0,6,"incu",9.666666667,156.833328
"494",7025,23718,"Male","Logger",33,22,3.684725,1.003159,"7025_23718","B","B_23718","B_7025_23718",0,8,"incu",144.6666667,23.5
"495",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,35,"incu",343.3333333,326.6666667
"496",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,10,"incu",264.5,23.66666667
"497",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,67,"incu",190,433.3333333
"498",11333,27863,"Male","Logger",24,25,1.79312,3.087776,"11333_27863","C","C_27863","C_11333_27863",0,6,"incu",75.66666667,20.83333333
"499",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,5,"incu",34.33333333,28.833336
"500",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,4,"incu",10.16666667,71.166672
"501",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,15,"incu",6.166666667,191.833344
"502",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,16,"incu",11,16.16666667
"503",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,24,"incu",63,15.5
"504",11725,25453,"Male","Logger",23,21,0.3946664,3.157011,"11725_25453","C","C_25453","C_11725_25453",0,20,"incu",83.83333333,94.166664
"505",19519,27665,"Male","Logger",14,26,0.4502542,2.948773,"19519_27665","A","A_27665","A_19519_27665",0,95,"brood",33.33305556,96.16666667
"506",19519,27665,"Male","Logger",14,26,0.4502542,2.948773,"19519_27665","A","A_27665","A_19519_27665",0,112,"brood",22,96.5
"507",19519,27665,"Male","Logger",14,26,0.4502542,2.948773,"19519_27665","A","A_27665","A_19519_27665",0,102,"brood",55.16666667,95.16666667
"508",19519,27665,"Male","Logger",14,26,0.4502542,2.948773,"19519_27665","A","A_27665","A_19519_27665",0,107,"brood",28.83333333,67.66666667
"509",19519,27665,"Male","Logger",14,26,0.4502542,2.948773,"19519_27665","A","A_27665","A_19519_27665",0,97,"brood",22.16666667,17
"510",20140,19354,"Female","Logger",14,17,1.32351,0.1097958,"20140_19354","C","C_19354","C_20140_19354",0,10,"incu",158.6666667,13.16666667
"511",20140,19354,"Female","Logger",14,17,1.32351,0.1097958,"20140_19354","C","C_19354","C_20140_19354",0,1,"incu",112.5,12.66666667
"512",20140,19354,"Female","Logger",14,17,1.32351,0.1097958,"20140_19354","C","C_19354","C_20140_19354",0,7,"incu",74.33333333,17.5
"513",22950,21271,"Female","Logger",24,10,0.4825872,2.288892,"22950_21271","C","C_21271","C_22950_21271",1,5,"incu",43.83305556,71
"514",22950,21271,"Female","Logger",24,10,0.4825872,2.288892,"22950_21271","C","C_21271","C_22950_21271",1,8,"incu",27.83333333,18.66666667
"515",22950,21271,"Female","Logger",24,10,0.4825872,2.288892,"22950_21271","C","C_21271","C_22950_21271",1,18,"incu",285.5,219.8333333
"516",9117,23268,"Male","Logger",27,23,1.049124,3.038892,"9117_23268","C","C_23268","C_9117_23268",0,50,"incu",244.1666667,362.5
"517",9117,23268,"Male","Logger",27,23,1.049124,3.038892,"9117_23268","C","C_23268","C_9117_23268",0,15,"incu",51.33333333,357.8333333
"518",9117,23268,"Male","Logger",27,23,1.049124,3.038892,"9117_23268","C","C_23268","C_9117_23268",0,28,"incu",168.3333333,259.1666667
"519",9117,23268,"Male","Logger",27,23,1.049124,3.038892,"9117_23268","C","C_23268","C_9117_23268",0,67,"incu",169.3333333,169.5
"520",11232,11841,"Female","Logger",25,23,3.462843,1.639227,"11232_11841","D","D_11841","D_11232_11841",0,8,"incu",35.16666667,22.16666667
"521",11232,11841,"Female","Logger",25,23,3.462843,1.639227,"11232_11841","D","D_11841","D_11232_11841",0,10,"incu",116.3336111,23.16666667
"522",20125,22945,"Male","Logger",15,16,2.673177,2.725945,"20125_22945","D","D_22945","D_20125_22945",0,4,"incu",9.166666667,46.16666667
"523",20125,22945,"Male","Logger",15,16,2.673177,2.725945,"20125_22945","D","D_22945","D_20125_22945",0,11,"incu",30.66666667,57
"524",20125,22945,"Male","Logger",15,16,2.673177,2.725945,"20125_22945","D","D_22945","D_20125_22945",0,8,"incu",30,94.33332
"525",20743,21821,"Male","Logger",12,11,1.777924,2.97567,"20743_21821","D","D_21821","D_20743_21821",0,8,"incu",7.5,60.666648
"526",20743,21821,"Male","Logger",12,11,1.777924,2.97567,"20743_21821","D","D_21821","D_20743_21821",0,5,"incu",1.666666667,66.166656
"527",20743,21821,"Male","Logger",12,11,1.777924,2.97567,"20743_21821","D","D_21821","D_20743_21821",0,9,"incu",24.83333333,20.33333333
"528",20743,21821,"Male","Logger",12,11,1.777924,2.97567,"20743_21821","D","D_21821","D_20743_21821",0,2,"incu",7.166666667,51
"529",21437,18921,"Female","Logger",14,19,3.273853,0.4025061,"21437_18921","D","D_18921","D_21437_18921",0,75,"incu",238.1666667,163
"530",21437,18921,"Female","Logger",14,19,3.273853,0.4025061,"21437_18921","D","D_18921","D_21437_18921",0,66,"incu",46.33333333,128
"531",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,46,"incu",117.3333333,196.3333333
"532",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,33,"incu",111.8333333,92.66666667
"533",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,68,"incu",265.1666667,198.1666667
"534",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,23,"incu",159.5,211.6666667
"535",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,14,"incu",9.833333333,157.666656
"536",23250,23281,"Male","Logger",29,31,1.972619,2.218257,"23250_23281","D","D_23281","D_23250_23281",0,52,"incu",191.5,13.66666667
"537",27879,28460,"Male","Logger",31,30,3.377633,0.6418972,"27879_28460","D","D_28460","D_27879_28460",0,7,"incu",283.1666667,86.666664
"538",27879,28460,"Male","Logger",31,30,3.377633,0.6418972,"27879_28460","D","D_28460","D_27879_28460",0,2,"incu",30.66666667,35.83333333
"539",20140,19354,"Female","Logger",16,19,1.32351,0.1097958,"20140_19354","E","E_19354","E_20140_19354",0,3,"incu",155.6666667,21
"540",20140,19354,"Female","Logger",16,19,1.32351,0.1097958,"20140_19354","E","E_19354","E_20140_19354",0,22,"incu",125.8333333,15.5
"541",20140,19354,"Female","Logger",16,19,1.32351,0.1097958,"20140_19354","E","E_19354","E_20140_19354",0,10,"incu",167.0002778,17.5
"542",20140,19354,"Female","Logger",16,19,1.32351,0.1097958,"20140_19354","E","E_19354","E_20140_19354",0,21,"incu",7.833333333,92.5
"543",21667,4705,"Male","Logger",42,41,0.3438821,3.404814,"21667_4705","E","E_4705","E_21667_4705",0,4,"incu",7.333333333,109.5
"544",21667,4705,"Male","Logger",42,41,0.3438821,3.404814,"21667_4705","E","E_4705","E_21667_4705",0,8,"incu",20.66666667,79.66666667
"545",21667,4705,"Male","Logger",42,41,0.3438821,3.404814,"21667_4705","E","E_4705","E_21667_4705",0,14,"incu",233,124
"546",11404,25451,"Male","Logger",24,23,1.947857,3.649773,"11404_25451","F","F_25451","F_11404_25451",0,5,"incu",37.5,121
"547",11404,25451,"Male","Logger",24,23,1.947857,3.649773,"11404_25451","F","F_25451","F_11404_25451",0,7,"incu",33,16.66666667
"548",11404,25451,"Male","Logger",24,23,1.947857,3.649773,"11404_25451","F","F_25451","F_11404_25451",0,79,"incu",195.9997222,239
"549",21437,18921,"Female","Logger",16,21,3.273853,0.4025061,"21437_18921","F","F_18921","F_21437_18921",0,81,"incu",244.5,141.3333333
"550",21437,18921,"Female","Logger",16,21,3.273853,0.4025061,"21437_18921","F","F_18921","F_21437_18921",0,15,"incu",110.4997222,22.16666667
"551",21437,18921,"Female","Logger",16,21,3.273853,0.4025061,"21437_18921","F","F_18921","F_21437_18921",0,9,"incu",119.1666667,99.33333333
"552",21437,18921,"Female","Logger",16,21,3.273853,0.4025061,"21437_18921","F","F_18921","F_21437_18921",0,69,"incu",142.5,185.8333333
"553",21599,27664,"Female","Logger",30,28,2.148402,2.253362,"21599_27664","F","F_27664","F_21599_27664",0,63,"incu",178.1666667,104.1666667
"554",21599,27664,"Female","Logger",30,28,2.148402,2.253362,"21599_27664","F","F_27664","F_21599_27664",0,83,"incu",22.5,286.6666667
"555",22953,9512,"Female","Logger",34,36,3.247322,1.073853,"22953_9512","F","F_9512","F_22953_9512",0,10,"incu",228.1666667,95.66666667
"556",22953,9512,"Female","Logger",34,36,3.247322,1.073853,"22953_9512","F","F_9512","F_22953_9512",0,1,"incu",131.8333333,21.66666667
"557",27757,28682,"Male","Logger",25,9,0.5560877,1.819745,"27757_28682","F","F_28682","F_27757_28682",0,36,"incu",239.1663889,221
"558",27757,28682,"Male","Logger",25,9,0.5560877,1.819745,"27757_28682","F","F_28682","F_27757_28682",0,25,"incu",48.99972222,230.8333333
"559",8440,19859,"Male","Logger",32,18,2.298154,0.69982,"8440_19859","F","F_19859","F_8440_19859",0,9,"incu",62.83333333,24.16666667
"560",8440,19859,"Male","Logger",32,18,2.298154,0.69982,"8440_19859","F","F_19859","F_8440_19859",0,7,"incu",1.833333333,44.83333333
"561",8440,19859,"Male","Logger",32,18,2.298154,0.69982,"8440_19859","F","F_19859","F_8440_19859",0,5,"incu",26.33333333,45
"562",8440,19859,"Male","Logger",32,18,2.298154,0.69982,"8440_19859","F","F_19859","F_8440_19859",0,1,"incu",46.5,24.33333333
"563",8440,19859,"Male","Logger",32,18,2.298154,0.69982,"8440_19859","F","F_19859","F_8440_19859",0,21,"incu",30.83361111,231.3333333
"564",8534,11268,"Male","Logger",32,27,2.004812,1.880613,"8534_11268","F","F_11268","F_8534_11268",0,82,"incu",65.66666667,124.8333333
"565",8534,11268,"Male","Logger",32,27,2.004812,1.880613,"8534_11268","F","F_11268","F_8534_11268",0,67,"incu",243.1666667,257.1666667
"566",19563,18985,"Female","Logger",20,22,0.6810683,1.493024,"19563_18985","G","G_18985","G_19563_18985",0,1,"incu",129.6663889,21.33333333
"567",19563,18985,"Female","Logger",20,22,0.6810683,1.493024,"19563_18985","G","G_18985","G_19563_18985",0,14,"incu",171.8333333,12.66666667
"568",19563,18985,"Female","Logger",20,22,0.6810683,1.493024,"19563_18985","G","G_18985","G_19563_18985",0,11,"incu",73.66666667,94.33333333
"569",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,23,"incu",83.83333333,269.8333333
"570",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,6,"incu",23,15.83333333
"571",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,57,"incu",220.3333333,488
"572",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,29,"incu",175.5,60.16666667
"573",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,9,"incu",78.16666667,51.33333333
"574",20615,22752,"Male","Logger",15,13,1.602304,1.487665,"20615_22752","G","G_22752","G_20615_22752",0,77,"incu",232.1666667,265.5
"575",21694,25800,"Female","Logger",42,26,1.448773,1.347735,"21694_25800","G","G_25800","G_21694_25800",0,7,"incu",201.9997222,14.83333333
"576",21694,25800,"Female","Logger",42,26,1.448773,1.347735,"21694_25800","G","G_25800","G_21694_25800",0,3,"incu",80,14.5
"577",21694,25800,"Female","Logger",42,26,1.448773,1.347735,"21694_25800","G","G_25800","G_21694_25800",0,22,"incu",220.8333333,150.8333333
"578",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,64,"incu",188.4997222,18.16666667
"579",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,1,"incu",155,16.66666667
"580",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,22,"incu",123.1666667,149.1666667
"581",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,12,"incu",85.83333333,35.16666667
"582",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,10,"incu",9.333333333,59.83332
"583",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,27,"incu",201.5002778,12.83333333
"584",25261,25251,"Female","Logger",37,29,1.038892,0.647859,"25261_25251","G","G_25251","G_25261_25251",0,49,"incu",336.5,313.5
"585",5800,21391,"Female","Logger",36,35,0.4502542,1.256826,"5800_21391","G","G_21391","G_5800_21391",0,19,"incu",67.16666667,100.8333333
"586",5800,21391,"Female","Logger",36,35,0.4502542,1.256826,"5800_21391","G","G_21391","G_5800_21391",0,23,"incu",152.3333333,16.83333333
"587",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,106,"brood",22.66666667,70.833336
"588",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,110,"brood",15.66666667,12.5
"589",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,107,"brood",57.33333333,12.83333333
"590",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,92,"brood",88.5,49.66666667
"591",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,101,"brood",37.66666667,13.5
"592",10854,28455,"Male","Logger",23,20,2.469864,3.519807,"10854_28455","A","A_28455","A_10854_28455",0,99,"brood",43.33333333,74.83333333
"593",11725,25453,"Male","Logger",21,19,0.3946664,3.157011,"11725_25453","A","A_25453","A_11725_25453",0,114,"brood",74.33361111,46.66666667
"594",11725,25453,"Male","Logger",21,19,0.3946664,3.157011,"11725_25453","A","A_25453","A_11725_25453",0,99,"brood",48.5,77.33333333
"595",11725,25453,"Male","Logger",21,19,0.3946664,3.157011,"11725_25453","A","A_25453","A_11725_25453",0,107,"brood",111.1666667,54.16666667
"596",11725,25453,"Male","Logger",21,19,0.3946664,3.157011,"11725_25453","A","A_25453","A_11725_25453",0,94,"brood",40.66666667,27.33333333
"597",11725,25453,"Male","Logger",21,19,0.3946664,3.157011,"11725_25453","A","A_25453","A_11725_25453",0,104,"brood",29.16666667,65
"598",12368,12518,"Male","Logger",18,18,1.415381,-0.2259256,"12368_12518","A","A_12518","A_12368_12518",0,102,"brood",66.16666667,76.66666667
"599",12368,12518,"Male","Logger",18,18,1.415381,-0.2259256,"12368_12518","A","A_12518","A_12368_12518",0,91,"brood",64,95.16666667
"600",12368,12518,"Male","Logger",18,18,1.415381,-0.2259256,"12368_12518","A","A_12518","A_12368_12518",0,109,"brood",91.66666667,99.83333333
"601",12368,12518,"Male","Logger",18,18,1.415381,-0.2259256,"12368_12518","A","A_12518","A_12368_12518",0,97,"brood",52.33333333,75
"602",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,90,"brood",1,77
"603",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,106,"brood",24.83333333,72.16668
"604",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,108,"brood",45.83333333,33.16666667
"605",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,113,"brood",22.5,69.666672
"606",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,96,"brood",51,76
"607",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,101,"brood",49,67.33332
"608",18913,21683,"Female","Logger",16,16,3.277168,0,"18913_21683","A","A_21683","A_18913_21683",0,91,"brood",43.33333333,17.83333333
"609",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,76,"incu",258.1666667,212.499984
"610",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,25,"incu",261.1666667,179
"611",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,43,"incu",277.1666667,173.5
"612",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,60,"incu",164.0002778,128
"613",20140,19354,"Female","Logger",12,15,1.32351,0.1097958,"20140_19354","A","A_19354","A_20140_19354",0,110,"brood",85.66666667,25.5
"614",20140,19354,"Female","Logger",12,15,1.32351,0.1097958,"20140_19354","A","A_19354","A_20140_19354",0,101,"brood",60.50027778,54.16666667
"615",20140,19354,"Female","Logger",12,15,1.32351,0.1097958,"20140_19354","A","A_19354","A_20140_19354",0,107,"brood",48.16666667,78.33333333
"616",20140,19354,"Female","Logger",12,15,1.32351,0.1097958,"20140_19354","A","A_19354","A_20140_19354",0,96,"brood",75.16666667,15.83333333
"617",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,106,"brood",29,58.5
"618",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,109,"brood",4.333333333,45.16666667
"619",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,99,"brood",50.16666667,42.33333333
"620",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,103,"brood",2.166666667,53
"621",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,95,"brood",56.16666667,72
"622",20277,20522,"Male","Logger",12,10,0.2259662,1.347735,"20277_20522","A","A_20522","A_20277_20522",0,113,"brood",68.00027778,99.499992
"623",20283,21326,"Male","Logger",12,8,0.2904716,0.288892,"20283_21326","A","A_21326","A_20283_21326",1,106,"brood",124.5,116
"624",20283,21326,"Male","Logger",12,8,0.2904716,0.288892,"20283_21326","A","A_21326","A_20283_21326",1,114,"brood",48.33333333,73.33333333
"625",20539,21402,"Male","Logger",10,11,0.1919811,1.046927,"20539_21402","A","A_21402","A_20539_21402",0,112,"brood",52.83333333,70.16666667
"626",20539,21402,"Male","Logger",10,11,0.1919811,1.046927,"20539_21402","A","A_21402","A_20539_21402",0,101,"brood",68.33333333,66.83333333
"627",20539,21402,"Male","Logger",10,11,0.1919811,1.046927,"20539_21402","A","A_21402","A_20539_21402",0,107,"brood",49.83333333,75.5
"628",20539,21402,"Male","Logger",10,11,0.1919811,1.046927,"20539_21402","A","A_21402","A_20539_21402",0,96,"brood",53.33333333,73.66666667
"629",20593,20582,"Male","Logger",10,10,0.2904716,1.014402,"20593_20582","A","A_20582","A_20593_20582",0,103,"brood",54.83361111,103.6666667
"630",20593,20582,"Male","Logger",10,10,0.2904716,1.014402,"20593_20582","A","A_20582","A_20593_20582",0,111,"brood",73.66666667,140.8333333
"631",20593,20582,"Male","Logger",10,10,0.2904716,1.014402,"20593_20582","A","A_20582","A_20593_20582",0,95,"brood",74.83333333,83.33333333
"632",21278,12576,"Female","Logger",8,17,0.3498411,0.09089471,"21278_12576","A","A_12576","A_21278_12576",1,105,"brood",59.00027778,105.1666667
"633",21278,12576,"Female","Logger",8,17,0.3498411,0.09089471,"21278_12576","A","A_12576","A_21278_12576",1,99,"brood",39.33333333,53.5
"634",21278,12576,"Female","Logger",8,17,0.3498411,0.09089471,"21278_12576","A","A_12576","A_21278_12576",1,95,"brood",46.33333333,48.33333333
"635",21278,12576,"Female","Logger",8,17,0.3498411,0.09089471,"21278_12576","A","A_12576","A_21278_12576",1,112,"brood",65.83333333,105.1666667
"636",23253,25257,"Male","Logger",25,26,1.349841,0.5092567,"23253_25257","A","A_25257","A_23253_25257",0,101,"brood",98,74.33333333
"637",23253,25257,"Male","Logger",25,26,1.349841,0.5092567,"23253_25257","A","A_25257","A_23253_25257",0,110,"brood",59.16666667,123
"638",25259,11723,"Male","Logger",22,21,0.4426708,-0.05122678,"25259_11723","A","A_11723","A_25259_11723",0,106,"brood",51.33333333,52.83333333
"639",25259,11723,"Male","Logger",22,21,0.4426708,-0.05122678,"25259_11723","A","A_11723","A_25259_11723",0,95,"brood",70.83333333,66.5
"640",25259,11723,"Male","Logger",22,21,0.4426708,-0.05122678,"25259_11723","A","A_11723","A_25259_11723",0,101,"brood",69.99972222,72.83333333
"641",25259,11723,"Male","Logger",22,21,0.4426708,-0.05122678,"25259_11723","A","A_11723","A_25259_11723",0,111,"brood",96,68.83333333
"642",19519,27665,"Male","Logger",16,28,0.4502542,2.948773,"19519_27665","C","C_27665","C_19519_27665",0,13,"incu",110.3333333,171.5
"643",27759,11727,"Female","Logger",19,21,2.729198,0.425052,"27759_11727","A","A_11727","A_27759_11727",0,99,"brood",44.33361111,76
"644",27759,11727,"Female","Logger",19,21,2.729198,0.425052,"27759_11727","A","A_11727","A_27759_11727",0,93,"brood",74.16666667,50
"645",27759,11727,"Female","Logger",19,21,2.729198,0.425052,"27759_11727","A","A_11727","A_27759_11727",0,104,"brood",58.83333333,66.16666667
"646",9117,23268,"Male","Logger",25,21,1.049124,3.038892,"9117_23268","A","A_23268","A_9117_23268",1,104,"brood",72.83333333,72.83333333
"647",9117,23268,"Male","Logger",25,21,1.049124,3.038892,"9117_23268","A","A_23268","A_9117_23268",1,111,"brood",60,27.5
"648",9117,23268,"Male","Logger",25,21,1.049124,3.038892,"9117_23268","A","A_23268","A_9117_23268",1,109,"brood",24.16666667,50.33333333
"649",9117,23268,"Male","Logger",25,21,1.049124,3.038892,"9117_23268","A","A_23268","A_9117_23268",1,99,"brood",45.5,68.33333333
"650",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,100,"brood",28.16694444,88.66666667
"651",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,93,"brood",72.33333333,107.6666667
"652",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,115,"brood",16.33333333,55.5
"653",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,106,"brood",15.16666667,33.66666667
"654",11232,11841,"Female","Logger",23,21,3.462843,1.639227,"11232_11841","B","B_11841","B_11232_11841",0,103,"brood",38.66694444,47.33333333
