"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_tag","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout"
"298","BS18863","BS21633","Female","Logger",16,16,3.277168,0,"BS18863_BS21633",2008,"2008_BS21633","2008_BS18863_BS21633",0,96,21,"mar","brood","21/03/2008 05:48",39528.24201,"23/03/2008 08:48",39530.36701,183600,51,2.125,76
"299","BS18863","BS21633","Female","Logger",16,16,3.277168,0,"BS18863_BS21633",2008,"2008_BS21633","2008_BS18863_BS21633",0,101,26,"mar","brood","26/03/2008 04:08",39533.17257,"28/03/2008 05:08",39535.21424,176400,49,2.041666667,67.33332
"300","BS18863","BS21633","Female","Logger",16,16,3.277168,0,"BS18863_BS21633",2008,"2008_BS21633","2008_BS18863_BS21633",0,91,16,"mar","brood","16/03/2008 06:28",39523.26979,"18/03/2008 01:48",39525.07535,156000,43.33333333,1.805555556,17.83333333
"301","BS19304","BS20090","Male","Partner",15,12,0.1097958,1.32351,"BS20090_BS19304",2008,"2008_BS20090","2008_BS20090_BS19304",0,109,3,"apr","brood","03/04/2008 07:31",39541.31344,"04/04/2008 09:01",39542.37594,91800,25.5,1.0625,48.1668
"302","BS19304","BS20090","Male","Partner",15,12,0.1097958,1.32351,"BS20090_BS19304",2008,"2008_BS20090","2008_BS20090_BS19304",0,99,24,"mar","brood","24/03/2008 05:21",39531.22316,"26/03/2008 11:31",39533.4801,195000,54.16666667,2.256944444,75.16656
"303","BS19304","BS20090","Male","Partner",15,12,0.1097958,1.32351,"BS20090_BS19304",2008,"2008_BS20090","2008_BS20090_BS19304",0,104,29,"mar","brood","29/03/2008 00:01",39536.00094,"01/04/2008 07:21",39539.30649,282000,78.33333333,3.263888889,60.50016
"304","BS19304","BS20090","Male","Partner",15,12,0.1097958,1.32351,"BS20090_BS19304",2008,"2008_BS20090","2008_BS20090_BS19304",0,95,20,"mar","brood","20/03/2008 10:21",39527.43149,"21/03/2008 02:11",39528.09122,57000,15.83333333,0.659722222,24.66648
"305","BS19304","BS20090","Male","Partner",15,12,0.1097958,1.32351,"BS20090_BS19304",2008,"2008_BS20090","2008_BS20090_BS19304",0,113,7,"apr","brood","07/04/2008 22:41",39545.94538,"10/04/2008 06:41",39548.27872,201600,56,2.333333333,85.66656
"306","BS19469","BS27615","Male","Logger",14,26,0.4502542,2.948773,"BS19469_BS27615",2008,"2008_BS27615","2008_BS19469_BS27615",0,95,20,"mar","brood","20/03/2008 02:57",39527.12306,"21/03/2008 12:17",39528.51194,119999,33.33305556,1.388877315,96.16666667
"307","BS19469","BS27615","Male","Logger",14,26,0.4502542,2.948773,"BS19469_BS27615",2008,"2008_BS27615","2008_BS19469_BS27615",0,112,6,"apr","brood","06/04/2008 11:47",39544.49111,"07/04/2008 09:47",39545.40778,79200,22,0.916666667,96.5
"308","BS19469","BS27615","Male","Logger",14,26,0.4502542,2.948773,"BS19469_BS27615",2008,"2008_BS27615","2008_BS19469_BS27615",0,102,27,"mar","brood","27/03/2008 02:37",39534.10917,"29/03/2008 09:47",39536.40778,198600,55.16666667,2.298611111,95.16666667
"309","BS19469","BS27615","Male","Logger",14,26,0.4502542,2.948773,"BS19469_BS27615",2008,"2008_BS27615","2008_BS19469_BS27615",0,107,1,"apr","brood","01/04/2008 06:27",39539.26889,"02/04/2008 11:17",39540.47028,103800,28.83333333,1.201388889,67.66666667
"310","BS19469","BS27615","Male","Logger",14,26,0.4502542,2.948773,"BS19469_BS27615",2008,"2008_BS27615","2008_BS19469_BS27615",0,97,22,"mar","brood","22/03/2008 05:17",39529.22028,"23/03/2008 03:27",39530.14389,79800,22.16666667,0.923611111,17
"311","BS20090","BS19304","Female","Logger",12,15,1.32351,0.1097958,"BS20090_BS19304",2008,"2008_BS19304","2008_BS20090_BS19304",0,110,4,"apr","brood","04/04/2008 09:01",39542.37594,"07/04/2008 22:41",39545.94538,308400,85.66666667,3.569444444,25.5
"312","BS20090","BS19304","Female","Logger",12,15,1.32351,0.1097958,"BS20090_BS19304",2008,"2008_BS19304","2008_BS20090_BS19304",0,101,26,"mar","brood","26/03/2008 11:31",39533.4801,"29/03/2008 00:01",39536.00094,217801,60.50027778,2.520844907,54.16666667
"313","BS20090","BS19304","Female","Logger",12,15,1.32351,0.1097958,"BS20090_BS19304",2008,"2008_BS19304","2008_BS20090_BS19304",0,107,1,"apr","brood","01/04/2008 07:21",39539.30649,"03/04/2008 07:31",39541.31344,173400,48.16666667,2.006944444,78.33333333
"314","BS20090","BS19304","Female","Logger",12,15,1.32351,0.1097958,"BS20090_BS19304",2008,"2008_BS19304","2008_BS20090_BS19304",0,96,21,"mar","brood","21/03/2008 02:11",39528.09122,"24/03/2008 05:21",39531.22316,270600,75.16666667,3.131944444,15.83333333
"315","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,106,31,"mar","brood","31/03/2008 02:56",39538.12285,"01/04/2008 07:56",39539.33118,104400,29,1.208333333,58.5
"316","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,109,3,"apr","brood","03/04/2008 05:06",39541.21313,"03/04/2008 09:26",39541.39368,15600,4.333333333,0.180555556,45.16666667
"317","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,99,24,"mar","brood","24/03/2008 07:06",39531.29646,"26/03/2008 09:16",39533.38674,180600,50.16666667,2.090277778,42.33333333
"318","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,103,28,"mar","brood","28/03/2008 14:16",39535.59507,"28/03/2008 16:26",39535.68535,7800,2.166666667,0.090277778,53
"319","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,95,20,"mar","brood","20/03/2008 04:36",39527.19229,"22/03/2008 12:46",39529.53257,202200,56.16666667,2.340277778,72
"320","BS20227","BS20472","Male","Logger",12,10,0.2259662,1.347735,"BS20227_BS20472",2008,"2008_BS20472","2008_BS20227_BS20472",0,113,7,"apr","brood","07/04/2008 12:56",39545.53951,"10/04/2008 08:56",39548.37285,244801,68.00027778,2.833344907,99.499992
"321","BS20233","BS21276","Male","Logger",12,8,0.2904716,0.288892,"BS20233_BS21276",2008,"2008_BS21276","2008_BS20233_BS21276",1,106,31,"mar","brood","31/03/2008 02:33",39538.10629,"05/04/2008 07:03",39543.29379,448200,124.5,5.1875,116
"322","BS20233","BS21276","Male","Logger",12,8,0.2904716,0.288892,"BS20233_BS21276",2008,"2008_BS21276","2008_BS20233_BS21276",1,114,8,"apr","brood","08/04/2008 08:23",39546.34934,"10/04/2008 08:43",39548.36323,174000,48.33333333,2.013888889,73.33333333
"323","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,103,28,"mar","brood","28/03/2008 16:26",39535.68535,"31/03/2008 02:56",39538.12285,210600,58.5,2.4375,2.16672
"324","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,101,26,"mar","brood","26/03/2008 09:16",39533.38674,"28/03/2008 14:16",39535.59507,190800,53,2.208333333,50.16672
"325","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,116,10,"apr","brood","10/04/2008 08:56",39548.37285,"12/04/2008 04:56",39550.20618,158400.0576,44.000016,1.833334,68.00016
"326","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,107,1,"apr","brood","01/04/2008 07:56",39539.33118,"03/04/2008 05:06",39541.21313,162600,45.16666667,1.881944444,28.99992
"327","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,109,3,"apr","brood","03/04/2008 09:26",39541.39368,"07/04/2008 12:56",39545.53951,358199.9712,99.499992,4.145833,4.3332
"328","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,92,17,"mar","brood","17/03/2008 04:36",39524.19229,"20/03/2008 04:36",39527.19229,259200,72,3,38.8332
"329","BS20472","BS20227","Female","Partner",10,12,1.347735,0.2259662,"BS20227_BS20472",2008,"2008_BS20227","2008_BS20227_BS20472",0,97,22,"mar","brood","22/03/2008 12:46",39529.53257,"24/03/2008 07:06",39531.29646,152400,42.33333333,1.763888889,56.16672
"330","BS20489","BS21352","Male","Logger",10,11,0.1919811,1.046927,"BS20489_BS21352",2008,"2008_BS21352","2008_BS20489_BS21352",0,112,6,"apr","brood","06/04/2008 07:04",39544.29476,"08/04/2008 11:54",39546.49615,190200,52.83333333,2.201388889,70.16666667
"331","BS20489","BS21352","Male","Logger",10,11,0.1919811,1.046927,"BS20489_BS21352",2008,"2008_BS21352","2008_BS20489_BS21352",0,101,26,"mar","brood","26/03/2008 06:14",39533.26004,"29/03/2008 02:34",39536.10726,246000,68.33333333,2.847222222,66.83333333
"332","BS20489","BS21352","Male","Logger",10,11,0.1919811,1.046927,"BS20489_BS21352",2008,"2008_BS21352","2008_BS20489_BS21352",0,107,1,"apr","brood","01/04/2008 07:04",39539.29476,"03/04/2008 08:54",39541.37115,179400,49.83333333,2.076388889,75.5
"333","BS20489","BS21352","Male","Logger",10,11,0.1919811,1.046927,"BS20489_BS21352",2008,"2008_BS21352","2008_BS20489_BS21352",0,96,21,"mar","brood","21/03/2008 06:04",39528.25309,"23/03/2008 11:24",39530.47531,192000,53.33333333,2.222222222,73.66666667
"334","BS20532","BS20543","Female","Partner",10,10,1.014402,0.2904716,"BS20543_BS20532",2008,"2008_BS20543","2008_BS20543_BS20532",0,105,30,"mar","brood","30/03/2008 10:40",39537.44497,"05/04/2008 07:30",39543.31302,507000,140.8333333,5.868055556,54.83352
"335","BS20532","BS20543","Female","Partner",10,10,1.014402,0.2904716,"BS20543_BS20532",2008,"2008_BS20543","2008_BS20543_BS20532",0,92,17,"mar","brood","17/03/2008 06:00",39524.25052,"20/03/2008 17:20",39527.72274,3e+05,83.33333333,3.472222222,70.3332
"336","BS20532","BS20543","Female","Partner",10,10,1.014402,0.2904716,"BS20543_BS20532",2008,"2008_BS20543","2008_BS20543_BS20532",0,98,23,"mar","brood","23/03/2008 20:10",39530.8408,"28/03/2008 03:50",39535.16024,373200,103.6666667,4.319444444,74.83344
"337","BS20532","BS20543","Female","Partner",10,10,1.014402,0.2904716,"BS20543_BS20532",2008,"2008_BS20543","2008_BS20543_BS20532",0,114,8,"apr","brood","08/04/2008 09:10",39546.38247,"15/04/2008 06:40",39553.2783,595800,165.5,6.895833333,73.6668
"338","BS20543","BS20532","Male","Logger",10,10,0.2904716,1.014402,"BS20543_BS20532",2008,"2008_BS20532","2008_BS20543_BS20532",0,103,28,"mar","brood","28/03/2008 03:50",39535.16024,"30/03/2008 10:40",39537.44497,197401,54.83361111,2.284733796,103.6666667
"339","BS20543","BS20532","Male","Logger",10,10,0.2904716,1.014402,"BS20543_BS20532",2008,"2008_BS20532","2008_BS20543_BS20532",0,111,5,"apr","brood","05/04/2008 07:30",39543.31302,"08/04/2008 09:10",39546.38247,265200,73.66666667,3.069444444,140.8333333
"340","BS20543","BS20532","Male","Logger",10,10,0.2904716,1.014402,"BS20543_BS20532",2008,"2008_BS20532","2008_BS20543_BS20532",0,95,20,"mar","brood","20/03/2008 17:20",39527.72274,"23/03/2008 20:10",39530.8408,269400,74.83333333,3.118055556,83.33333333
"341","BS21228","BS12526","Female","Logger",8,17,0.3498411,0.09089471,"BS21228_BS12526",2008,"2008_BS12526","2008_BS21228_BS12526",1,105,30,"mar","brood","30/03/2008 14:09",39537.59024,"02/04/2008 01:09",39540.04858,212401,59.00027778,2.458344907,105.1666667
"342","BS21228","BS12526","Female","Logger",8,17,0.3498411,0.09089471,"BS21228_BS12526",2008,"2008_BS12526","2008_BS21228_BS12526",1,99,24,"mar","brood","24/03/2008 12:39",39531.52774,"26/03/2008 03:59",39533.16663,141600,39.33333333,1.638888889,53.5
"343","BS21228","BS12526","Female","Logger",8,17,0.3498411,0.09089471,"BS21228_BS12526",2008,"2008_BS12526","2008_BS21228_BS12526",1,95,20,"mar","brood","20/03/2008 08:49",39527.36802,"22/03/2008 07:09",39529.29858,166800,46.33333333,1.930555556,48.33333333
"344","BS21228","BS12526","Female","Logger",8,17,0.3498411,0.09089471,"BS21228_BS12526",2008,"2008_BS12526","2008_BS21228_BS12526",1,112,6,"apr","brood","06/04/2008 10:19",39544.43052,"09/04/2008 04:09",39547.17358,237000,65.83333333,2.743055556,105.1666667
"345","BS21276","BS20233","Female","Partner",8,12,0.288892,0.2904716,"BS20233_BS21276",2008,"2008_BS20233","2008_BS20233_BS21276",1,116,10,"apr","brood","10/04/2008 08:43",39548.36323,"14/04/2008 07:13",39552.30073,340200,94.5,3.9375,48.33336
"346","BS21276","BS20233","Female","Partner",8,12,0.288892,0.2904716,"BS20233_BS21276",2008,"2008_BS20233","2008_BS20233_BS21276",1,101,26,"mar","brood","26/03/2008 05:33",39533.23129,"31/03/2008 02:33",39538.10629,417600,116,4.833333333,111.50016
"347","BS21276","BS20233","Female","Partner",8,12,0.288892,0.2904716,"BS20233_BS21276",2008,"2008_BS20233","2008_BS20233_BS21276",1,111,5,"apr","brood","05/04/2008 07:03",39543.29379,"08/04/2008 08:23",39546.34934,264000,73.33333333,3.055555556,124.5
"348","BS21352","BS20489","Female","Partner",11,10,1.046927,0.1919811,"BS20489_BS21352",2008,"2008_BS20489","2008_BS20489_BS21352",0,98,23,"mar","brood","23/03/2008 11:24",39530.47531,"26/03/2008 06:14",39533.26004,240600,66.83333333,2.784722222,53.33328
"349","BS21352","BS20489","Female","Partner",11,10,1.046927,0.1919811,"BS20489_BS21352",2008,"2008_BS20489","2008_BS20489_BS21352",0,93,18,"mar","brood","18/03/2008 04:24",39525.18365,"21/03/2008 06:04",39528.25309,265200,73.66666667,3.069444444,21.33336
"350","BS21352","BS20489","Female","Partner",11,10,1.046927,0.1919811,"BS20489_BS21352",2008,"2008_BS20489","2008_BS20489_BS21352",0,114,8,"apr","brood","08/04/2008 11:54",39546.49615,"11/04/2008 06:04",39549.25309,238200,66.16666667,2.756944444,52.83336
"351","BS21352","BS20489","Female","Partner",11,10,1.046927,0.1919811,"BS20489_BS21352",2008,"2008_BS20489","2008_BS20489_BS21352",0,109,3,"apr","brood","03/04/2008 08:54",39541.37115,"06/04/2008 07:04",39544.29476,252600,70.16666667,2.923611111,49.83336
"352","BS21352","BS20489","Female","Partner",11,10,1.046927,0.1919811,"BS20489_BS21352",2008,"2008_BS20489","2008_BS20489_BS21352",0,104,29,"mar","brood","29/03/2008 02:34",39536.10726,"01/04/2008 07:04",39539.29476,271800,75.5,3.145833333,68.33328
"353","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,110,4,"apr","brood","04/04/2008 13:08",39542.54757,"07/04/2008 10:48",39545.45035,250800.0192,69.666672,2.902778,45.83328
"354","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,103,28,"mar","brood","28/03/2008 05:08",39535.21424,"31/03/2008 05:18",39538.22118,259800.048,72.16668,3.006945,49.00008
"355","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,107,1,"apr","brood","01/04/2008 06:08",39539.2559,"02/04/2008 15:18",39540.63785,119400,33.16666667,1.381944444,24.83328
"356","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,98,23,"mar","brood","23/03/2008 08:48",39530.36701,"26/03/2008 04:08",39533.17257,242399.952,67.33332,2.805555,51
"357","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,90,15,"mar","brood","15/03/2008 12:38",39522.52674,"16/03/2008 06:28",39523.26979,64200,17.83333333,0.743055556,1.00008
"358","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,114,8,"apr","brood","08/04/2008 09:18",39546.38785,"10/04/2008 09:08",39548.3809,172200,47.83333333,1.993055556,22.5
"359","BS21633","BS18863","Male","Partner",16,16,0,3.277168,"BS18863_BS21633",2008,"2008_BS18863","2008_BS18863_BS21633",0,93,18,"mar","brood","18/03/2008 01:48",39525.07535,"21/03/2008 05:48",39528.24201,273600,76,3.166666667,43.33344
"360","BS23203","BS25207","Male","Logger",25,26,1.349841,0.5092567,"BS23203_BS25207",2008,"2008_BS25207","2008_BS23203_BS25207",0,101,26,"mar","brood","26/03/2008 09:48",39533.40879,"30/03/2008 11:48",39537.49212,352800,98,4.083333333,74.33333333
"361","BS23203","BS25207","Male","Logger",25,26,1.349841,0.5092567,"BS23203_BS25207",2008,"2008_BS25207","2008_BS23203_BS25207",0,110,4,"apr","brood","04/04/2008 14:48",39542.61712,"07/04/2008 01:58",39545.0824,213000,59.16666667,2.465277778,123
"362","BS23218","BS9067","Female","Partner",21,25,3.038892,1.049124,"BS9067_BS23218",2008,"2008_BS9067","2008_BS9067_BS23218",1,107,1,"apr","brood","01/04/2008 07:25",39539.30969,"03/04/2008 09:45",39541.40691,181200,50.33333333,2.097222222,72.83328
"363","BS23218","BS9067","Female","Partner",21,25,3.038892,1.049124,"BS9067_BS23218",2008,"2008_BS9067","2008_BS9067_BS23218",1,110,4,"apr","brood","04/04/2008 09:55",39542.41385,"05/04/2008 13:25",39543.55969,99000,27.5,1.145833333,24.16656
"364","BS23218","BS9067","Female","Partner",21,25,3.038892,1.049124,"BS9067_BS23218",2008,"2008_BS9067","2008_BS9067_BS23218",1,96,21,"mar","brood","21/03/2008 11:55",39528.49719,"24/03/2008 08:15",39531.34441,246000,68.33333333,2.847222222,75.50016
"365","BS23218","BS9067","Female","Partner",21,25,3.038892,1.049124,"BS9067_BS23218",2008,"2008_BS9067","2008_BS9067_BS23218",1,101,26,"mar","brood","26/03/2008 05:45",39533.24024,"29/03/2008 06:35",39536.27497,262200,72.83333333,3.034722222,45.49992
"366","BS23218","BS9067","Female","Partner",21,25,3.038892,1.049124,"BS9067_BS23218",2008,"2008_BS9067","2008_BS9067_BS23218",1,114,8,"apr","brood","08/04/2008 01:25",39546.05969,"12/04/2008 12:35",39550.52497,385800,107.1666667,4.465277778,60
"367","BS25207","BS23203","Female","Partner",26,25,0.5092567,1.349841,"BS23203_BS25207",2008,"2008_BS23203","2008_BS23203_BS25207",0,113,7,"apr","brood","07/04/2008 01:58",39545.0824,"09/04/2008 15:48",39547.65879,222600,61.83333333,2.576388889,59.16672
"368","BS25207","BS23203","Female","Partner",26,25,0.5092567,1.349841,"BS23203_BS25207",2008,"2008_BS23203","2008_BS23203_BS25207",0,105,30,"mar","brood","30/03/2008 11:48",39537.49212,"04/04/2008 14:48",39542.61712,442800,123,5.125,97.99992
"369","BS25207","BS23203","Female","Partner",26,25,0.5092567,1.349841,"BS23203_BS25207",2008,"2008_BS23203","2008_BS23203_BS25207",0,98,23,"mar","brood","23/03/2008 07:28",39530.31156,"26/03/2008 09:48",39533.40879,267600,74.33333333,3.097222222,65.8332
"370","BS25209","BS11673","Male","Logger",22,21,0.4426708,-0.05122678,"BS25209_BS11673",2008,"2008_BS11673","2008_BS25209_BS11673",0,106,31,"mar","brood","31/03/2008 08:08",39538.3391,"02/04/2008 11:28",39540.47799,184800,51.33333333,2.138888889,52.83333333
"371","BS25209","BS11673","Male","Logger",22,21,0.4426708,-0.05122678,"BS25209_BS11673",2008,"2008_BS11673","2008_BS25209_BS11673",0,95,20,"mar","brood","20/03/2008 04:38",39527.19326,"23/03/2008 03:28",39530.14465,255000,70.83333333,2.951388889,66.5
"372","BS25209","BS11673","Male","Logger",22,21,0.4426708,-0.05122678,"BS25209_BS11673",2008,"2008_BS11673","2008_BS25209_BS11673",0,101,26,"mar","brood","26/03/2008 04:18",39533.17938,"29/03/2008 02:18",39536.09604,251999,69.99972222,2.916655093,72.83333333
"373","BS25209","BS11673","Male","Logger",22,21,0.4426708,-0.05122678,"BS25209_BS11673",2008,"2008_BS11673","2008_BS25209_BS11673",0,111,5,"apr","brood","05/04/2008 08:18",39543.34604,"09/04/2008 08:18",39547.34604,345600,96,4,68.83333333
"374","BS25403","BS11675","Female","Partner",19,21,3.157011,0.3946664,"BS11675_BS25403",2008,"2008_BS11675","2008_BS11675_BS25403",0,101,26,"mar","brood","26/03/2008 09:51",39533.41073,"29/03/2008 02:51",39536.11906,234000,65,2.708333333,48.49992
"375","BS25403","BS11675","Female","Partner",19,21,3.157011,0.3946664,"BS11675_BS25403",2008,"2008_BS11675","2008_BS11675_BS25403",0,105,30,"mar","brood","30/03/2008 08:01",39537.33434,"01/04/2008 14:11",39539.59129,195000,54.16666667,2.256944444,29.16672
"376","BS25403","BS11675","Female","Partner",19,21,3.157011,0.3946664,"BS11675_BS25403",2008,"2008_BS11675","2008_BS11675_BS25403",0,112,6,"apr","brood","06/04/2008 05:21",39544.22323,"08/04/2008 04:01",39546.16767,168000,46.66666667,1.944444444,111.16656
"377","BS25403","BS11675","Female","Partner",19,21,3.157011,0.3946664,"BS11675_BS25403",2008,"2008_BS11675","2008_BS11675_BS25403",0,93,18,"mar","brood","18/03/2008 08:01",39525.33434,"19/03/2008 11:21",39526.47323,98400,27.33333333,1.138888889,90.49992
