"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt","for_trip"
"747","2012_BS19513","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",109,3,"apr","brood","03/04/2012 11:05",41002.46205,"05/04/2012 17:35",41004.73288,196200,54.5,2.270833333,55.99992,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-0.194809933655278,0.706386122896208,-0.901483775908393,"shy","shy",71.83338,-15.83346,-0.586122712947729,7.3824115301167,55.99992
"748","2012_BS19805","BS27641","BS19805","Male","Logger",17,17,4.109796,3.109796,"BS27641_BS19805",2012,"2012_BS27641_BS19805","0",107,1,"apr","brood","01/04/2012 01:57",41000.08125,"05/04/2012 10:17",41004.42847,375600,104.3333333,4.347222222,85.83333333,289,289,-0.426768697142904,-0.432958467092834,-0.540400770046558,-0.546360198668918,2.06711337450575,0.425486727458796,1.18913953976355,"bold","bold",49.916666665,35.916666665,1.32956246491475,10.214368962398,85.83333333
"749","2012_BS19805","BS27641","BS19805","Male","Logger",17,17,4.109796,3.109796,"BS27641_BS19805",2012,"2012_BS27641_BS19805","0",101,26,"mar","brood","26/03/2012 14:57",40994.62292,"28/03/2012 12:07",40996.50486,162600,45.16666667,1.881944444,14,289,289,-0.426768697142904,-0.432958467092834,-0.540400770046558,-0.546360198668918,2.06711337450575,-0.41721145885344,1.18913953976355,"bold","bold",49.916666665,-35.916666665,-1.32956246491475,6.72061505146664,14
"750","2012_BS20504","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504_BS20517","0",99,24,"mar","brood","24/03/2012 09:18",40992.38757,"28/03/2012 15:08",40996.63063,363000,100.8333333,4.201388889,122.50008,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.665257328386377,-0.698110854290852,-1.07616568397927,"shy","shy",105.55552,16.94456,0.627253391040591,10.0415802192683,122.50008
"751","2012_BS20504","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504_BS20517","0",107,1,"apr","brood","01/04/2012 03:28",41000.14451,"03/04/2012 13:08",41002.54729,207600,57.66666667,2.402777778,84.33312,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.665257328386377,0.425486727458796,-1.07616568397927,"shy","shy",105.55552,-21.2224,-0.785610388586063,7.59385716681582,84.33312
"752","2012_BS20504","BS20517","BS20504","Male","Partner",14,14,0.9487732,0.4781361,"BS20504_BS20517",2012,"2012_BS20504_BS20517","0",114,8,"apr","brood","08/04/2012 02:58",41007.12368,"13/04/2012 02:58",41012.12368,432000,120,5,109.83336,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.665257328386377,1.40863461148974,-1.07616568397927,"shy","shy",105.55552,4.27784,0.158356997545471,10.9544511501033,109.83336
"753","2012_BS20517","BS20504","BS20517","Female","Logger",14,14,0.4781361,0.9487732,"BS20504_BS20517",2012,"2012_BS20504_BS20517","0",103,28,"mar","brood","28/03/2012 15:08",40996.63063,"01/04/2012 03:28",41000.14451,303599,84.33305556,3.513877315,100.8333333,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.07207344617399,-0.136312063416028,-0.671046207440085,"shy","shy",79.249999985,21.583333315,0.798971410989316,9.18330308549162,100.8333333
"754","2012_BS20517","BS20504","BS20517","Female","Logger",14,14,0.4781361,0.9487732,"BS20504_BS20517",2012,"2012_BS20504_BS20517","0",109,3,"apr","brood","03/04/2012 13:08",41002.54729,"08/04/2012 02:58",41007.12368,395400,109.8333333,4.576388889,57.66666667,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.07207344617399,0.706386122896208,-0.671046207440085,"shy","shy",79.249999985,-21.583333315,-0.798971410989316,10.4801399465847,57.66666667
"755","2012_BS20532","BS20543","BS20532","Male","Logger",14,14,0.2904716,1.014402,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",90,15,"mar","brood","15/03/2012 05:32",40983.23076,"18/03/2012 06:12",40986.25854,261600,72.66666667,3.027777778,47.5,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.2342896066436,-1.96215813375921,-0.614553625147072,"shy","shy",88.87500001,-41.37500001,-1.53161894204258,8.52447456855846,47.5
"756","2012_BS20532","BS20543","BS20532","Male","Logger",14,14,0.2904716,1.014402,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",109,3,"apr","brood","03/04/2012 08:12",41002.34188,"05/04/2012 17:42",41004.73771,207000,57.5,2.395833333,94.16666667,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.2342896066436,0.706386122896208,-0.614553625147072,"shy","shy",88.87500001,5.29166666,0.195886813038606,7.58287544405155,94.16666667
"757","2012_BS20532","BS20543","BS20532","Male","Logger",14,14,0.2904716,1.014402,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",97,22,"mar","brood","22/03/2012 02:22",40990.09882,"24/03/2012 10:32",40992.4391,202200,56.16666667,2.340277778,92.16666667,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.2342896066436,-0.979010249728264,-0.614553625147072,"shy","shy",88.87500001,3.29166666,0.121850852111844,7.49444238552809,92.16666667
"758","2012_BS20532","BS20543","BS20532","Male","Logger",14,14,0.2904716,1.014402,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",104,29,"mar","brood","29/03/2012 13:12",40997.55021,"30/03/2012 10:02",40998.41826,75000,20.83333333,0.868055556,121.6666667,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-1.2342896066436,0.00413763430267806,-0.614553625147072,"shy","shy",88.87500001,32.79166669,1.21388127689213,4.56435464551124,121.6666667
"759","2012_BS20543","BS20532","BS20543","Female","Partner",14,14,1.014402,0.2904716,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",105,30,"mar","brood","30/03/2012 10:02",40998.41826,"03/04/2012 08:12",41002.34188,339000,94.16666667,3.923611111,20.8332,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.608528155035914,0.144587332021384,-1.23770531611832,"shy","shy",51.79164,-30.95844,-1.14601892709676,9.70395108551151,20.8332
"760","2012_BS20543","BS20532","BS20543","Female","Partner",14,14,1.014402,0.2904716,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",99,24,"mar","brood","24/03/2012 10:32",40992.4391,"29/03/2012 13:12",40997.55021,438000,121.6666667,5.069444444,56.16672,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.608528155035914,-0.698110854290852,-1.23770531611832,"shy","shy",51.79164,4.37508,0.16195662596573,11.0302614066939,56.16672
"761","2012_BS20543","BS20532","BS20543","Female","Partner",14,14,1.014402,0.2904716,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",93,18,"mar","brood","18/03/2012 06:12",40986.25854,"22/03/2012 02:22",40990.09882,331800,92.16666667,3.840277778,72.66672,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.608528155035914,-1.54080904060309,-1.23770531611832,"shy","shy",51.79164,20.87508,0.772753303611521,9.60034721611672,72.66672
"762","2012_BS20543","BS20532","BS20543","Female","Partner",14,14,1.014402,0.2904716,"BS20543_BS20532",2012,"2012_BS20543_BS20532","0",111,5,"apr","brood","05/04/2012 17:42",41004.73771,"10/04/2012 10:12",41009.42521,405000,112.5,4.6875,57.49992,196,196,-0.857532475701794,-0.862402660913811,-0.857859964451029,-0.862541332887922,-0.608528155035914,0.98728551833362,-1.23770531611832,"shy","shy",51.79164,5.70828,0.21130899751951,10.6066017177982,57.49992
"763","2012_BS20569","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",104,29,"mar","brood","29/03/2012 11:26",40997.47681,"31/03/2012 07:36",40999.31708,159000,44.16666667,1.840277778,45.1668,729,169,1.00911056472006,-1.0055507255208,0.961556708856311,-0.954335855725697,-1.38529085363314,0.00413763430267806,0.22922926200994,"shy","bold",64.2,-19.0332,-0.704570625755628,6.64580067937641,45.1668
"764","2012_BS20569","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",96,21,"mar","brood","21/03/2012 07:56",40989.33097,"23/03/2012 14:06",40991.58792,195000,54.16666667,2.256944444,96.49992,729,169,1.00911056472006,-1.0055507255208,0.961556708856311,-0.954335855725697,-1.38529085363314,-1.11945994744697,0.22922926200994,"shy","bold",64.2,32.29992,1.19567780752878,7.35980072216633,96.49992
"765","2012_BS20569","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",115,9,"apr","brood","09/04/2012 04:36",41008.19208,"12/04/2012 05:36",41011.23375,262800,73,3.041666667,67.83336,729,169,1.00911056472006,-1.0055507255208,0.961556708856311,-0.954335855725697,-1.38529085363314,1.54908430920844,0.22922926200994,"shy","bold",64.2,3.63336,0.134499649496431,8.54400374531753,67.83336
"766","2012_BS20569","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",109,3,"apr","brood","03/04/2012 09:46",41002.40736,"06/04/2012 08:46",41005.36569,255600,71,2.958333333,74.16672,729,169,1.00911056472006,-1.0055507255208,0.961556708856311,-0.954335855725697,-1.38529085363314,0.706386122896208,0.22922926200994,"shy","bold",64.2,9.96672,0.368947846243991,8.42614977317636,74.16672
"767","2012_BS20569","BS10767","BS20569","Male","Partner",27,13,0.1157814,1.994645,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",100,25,"mar","brood","25/03/2012 03:26",40993.14347,"27/03/2012 14:16",40995.59486,211800,58.83333333,2.451388889,37.3332,729,169,1.00911056472006,-1.0055507255208,0.961556708856311,-0.954335855725697,-1.38529085363314,-0.557661156572146,0.22922926200994,"shy","bold",64.2,-26.8668,-0.994554677513572,7.67028899911861,37.3332
"768","2012_BS21341","BS5750","BS21341","Female","Logger",34,33,0.4502542,1.256826,"BS5750_BS21341",2012,"2012_BS5750_BS21341","0",102,27,"mar","brood","27/03/2012 21:06",40995.87917,"29/03/2012 06:16",40997.26111,119400,33.16666667,1.381944444,13.33333333,1156,1089,2.01422604802414,1.85741056661904,2.41913817133705,2.17347751504294,-1.09617440700887,-0.276761761134734,-0.405877590086223,"shy","shy",67.916666665,-54.583333335,-2.02056476702126,5.75905084801306,13.33333333
"769","2012_BS21341","BS5750","BS21341","Female","Logger",34,33,0.4502542,1.256826,"BS5750_BS21341",2012,"2012_BS5750_BS21341","0",109,3,"apr","brood","03/04/2012 08:46",41002.36528,"06/04/2012 18:46",41005.78194,295199,81.99972222,3.416655093,122.5,1156,1089,2.01422604802414,1.85741056661904,2.41913817133705,2.17347751504294,-1.09617440700887,0.706386122896208,-0.405877590086223,"shy","shy",67.916666665,54.583333335,2.02056476702126,9.05536980028977,122.5
"770","2012_BS21644","BS25750","BS21644","Male","Partner",24,34,1.347735,1.448773,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",116,10,"apr","brood","10/04/2012 07:28",41009.31149,"13/04/2012 12:58",41012.54066,279000,77.5,3.229166667,94.83336,576,1156,0.578346786161171,2.00055863122603,0.439285130965086,2.40126392356631,-0.320396945255604,1.68953400692715,-0.240651626890233,"shy","shy",75.04164,19.79172,0.732649504296712,8.8034084308295,94.83336
"771","2012_BS21644","BS25750","BS21644","Male","Partner",24,34,1.347735,1.448773,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",96,21,"mar","brood","21/03/2012 01:38",40989.06844,"24/03/2012 10:18",40992.42955,290400,80.66666667,3.361111111,38.50008,576,1156,0.578346786161171,2.00055863122603,0.439285130965086,2.40126392356631,-0.320396945255604,-1.11945994744697,-0.240651626890233,"shy","shy",75.04164,-36.54156,-1.35269475418147,8.98146239039055,38.50008
"772","2012_BS21644","BS25750","BS21644","Male","Partner",24,34,1.347735,1.448773,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",102,27,"mar","brood","27/03/2012 08:08",40995.33927,"31/03/2012 10:58",40999.45733,355800,98.83333333,4.118055556,69.83328,576,1156,0.578346786161171,2.00055863122603,0.439285130965086,2.40126392356631,-0.320396945255604,-0.276761761134734,-0.240651626890233,"shy","shy",75.04164,-5.20836,-0.192802968726256,9.94149552783685,69.83328
"773","2012_BS21644","BS25750","BS21644","Male","Partner",24,34,1.347735,1.448773,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",110,4,"apr","brood","04/04/2012 11:58",41003.49899,"06/04/2012 08:38",41005.3601,160800,44.66666667,1.861111111,96.99984,576,1156,0.578346786161171,2.00055863122603,0.439285130965086,2.40126392356631,-0.320396945255604,0.846835820614914,-0.240651626890233,"shy","shy",75.04164,21.9582,0.812848218611018,6.68331255217052,96.99984
"774","2012_BS25201","BS25211","BS25201","Female","Logger",34,27,1.038892,0.647859,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",108,2,"apr","brood","02/04/2012 13:36",41001.56667,"05/04/2012 18:16",41004.76111,276000,76.66666667,3.194444444,98.83333333,1156,729,2.01422604802414,0.998522178977088,2.41913817133705,0.949550543872603,-0.587359133884334,0.565936425177502,-0.930069992830588,"shy","shy",78.6,20.23333333,0.748997137919021,8.75595035789948,98.83333333
"775","2012_BS25201","BS25211","BS25201","Female","Logger",34,27,1.038892,0.647859,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",87,12,"mar","brood","12/03/2012 02:26",40980.10139,"16/03/2012 10:46",40984.44861,375600,104.3333333,4.347222222,85,1156,729,2.01422604802414,0.998522178977088,2.41913817133705,0.949550543872603,-0.587359133884334,-2.38350722691532,-0.930069992830588,"shy","shy",78.6,6.40000000000001,0.23691507496564,10.214368962398,85
"776","2012_BS25201","BS25211","BS25201","Female","Logger",34,27,1.038892,0.647859,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",95,20,"mar","brood","20/03/2012 09:36",40988.4,"24/03/2012 03:36",40992.15,324000,90,3.75,94.83333333,1156,729,2.01422604802414,0.998522178977088,2.41913817133705,0.949550543872603,-0.587359133884334,-1.25990964516568,-0.930069992830588,"shy","shy",78.6,16.23333333,0.600925216065496,9.48683298050514,94.83333333
"777","2012_BS25201","BS25211","BS25201","Female","Logger",34,27,1.038892,0.647859,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",113,7,"apr","brood","07/04/2012 10:56",41006.45556,"10/04/2012 11:26",41009.47639,261000,72.5,3.020833333,40.66666667,1156,729,2.01422604802414,0.998522178977088,2.41913817133705,0.949550543872603,-0.587359133884334,1.26818491377103,-0.930069992830588,"shy","shy",78.6,-37.93333333,-1.40421539212087,8.5146931829632,40.66666667
"778","2012_BS25201","BS25211","BS25201","Female","Logger",34,27,1.038892,0.647859,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",102,27,"mar","brood","27/03/2012 06:16",40995.26111,"29/03/2012 10:46",40997.44861,189000,52.5,2.1875,73.66666667,1156,729,2.01422604802414,0.998522178977088,2.41913817133705,0.949550543872603,-0.587359133884334,-0.276761761134734,-0.930069992830588,"shy","shy",78.6,-4.93333333,-0.182622036829287,7.24568837309472,73.66666667
"779","2012_BS25211","BS25201","BS25211","Male","Partner",27,34,0.647859,1.038892,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",116,10,"apr","brood","10/04/2012 11:26",41009.47639,"16/04/2012 03:46",41015.15694,490800,136.3333333,5.680555556,72.49992,729,1156,1.00911056472006,2.00055863122603,0.961556708856311,2.40126392356631,-0.925365905953177,1.68953400692715,-0.593472890159446,"shy","shy",79.199952,-6.70003199999999,-0.248021653680029,11.6761865906639,72.49992
"780","2012_BS25211","BS25201","BS25211","Male","Partner",27,34,0.647859,1.038892,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",99,24,"mar","brood","24/03/2012 03:36",40992.15,"27/03/2012 06:16",40995.26111,265200,73.66666667,3.069444444,90,729,1156,1.00911056472006,2.00055863122603,0.961556708856311,2.40126392356631,-0.925365905953177,-0.698110854290852,-0.593472890159446,"shy","shy",79.199952,10.800048,0.39979596586758,8.58292879325001,90
"781","2012_BS25211","BS25201","BS25211","Male","Partner",27,34,0.647859,1.038892,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",111,5,"apr","brood","05/04/2012 18:16",41004.76111,"07/04/2012 10:56",41006.45556,146400,40.66666667,1.694444444,76.66656,729,1156,1.00911056472006,2.00055863122603,0.961556708856311,2.40126392356631,-0.925365905953177,0.98728551833362,-0.593472890159446,"shy","shy",79.199952,-2.53339199999999,-0.0937810555620861,6.37704215683102,76.66656
"782","2012_BS25211","BS25201","BS25211","Male","Partner",27,34,0.647859,1.038892,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",91,16,"mar","brood","16/03/2012 10:46",40984.44861,"20/03/2012 09:36",40988.4,341400,94.83333333,3.951388889,104.33328,729,1156,1.00911056472006,2.00055863122603,0.961556708856311,2.40126392356631,-0.925365905953177,-1.8217084360405,-0.593472890159446,"shy","shy",79.199952,25.133328,0.930385044883753,9.73824077182321,104.33328
"783","2012_BS25211","BS25201","BS25211","Male","Partner",27,34,0.647859,1.038892,"BS25211_BS25201",2012,"2012_BS25211_BS25201","0",104,29,"mar","brood","29/03/2012 10:46",40997.44861,"02/04/2012 13:36",41001.56667,355800,98.83333333,4.118055556,52.5,729,1156,1.00911056472006,2.00055863122603,0.961556708856311,2.40126392356631,-0.925365905953177,0.00413763430267806,-0.593472890159446,"shy","shy",79.199952,-26.699952,-0.988378301509217,9.94149552783685,52.5
"784","2012_BS25750","BS21644","BS25750","Female","Logger",34,24,1.448773,1.347735,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",94,19,"mar","brood","19/03/2012 11:08",40987.46427,"21/03/2012 01:38",40989.06844,138600,38.5,1.604166667,25.5,1156,576,2.01422604802414,0.569077985156111,2.41913817133705,0.429381581125211,-0.233060254397564,-1.40035934288438,-0.327624076938405,"shy","shy",62.4166666675,-36.9166666675,-1.36658044547067,6.20483682299543,25.5
"785","2012_BS25750","BS21644","BS25750","Female","Logger",34,24,1.448773,1.347735,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",106,31,"mar","brood","31/03/2012 10:58",40999.45733,"04/04/2012 11:58",41003.49899,349199,96.99972222,4.041655093,98.83333333,1156,576,2.01422604802414,0.569077985156111,2.41913817133705,0.429381581125211,-0.233060254397564,0.28503702974009,-0.327624076938405,"shy","shy",62.4166666675,36.4166666625,1.34807145505389,9.84884369964312,98.83333333
"786","2012_BS25750","BS21644","BS25750","Female","Logger",34,24,1.448773,1.347735,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",99,24,"mar","brood","24/03/2012 10:18",40992.42955,"27/03/2012 08:08",40995.33927,251400,69.83333333,2.909722222,80.66666667,1156,576,2.01422604802414,0.569077985156111,2.41913817133705,0.429381581125211,-0.233060254397564,-0.698110854290852,-0.327624076938405,"shy","shy",62.4166666675,18.2500000025,0.675578143549253,8.35663409094834,80.66666667
"787","2012_BS25750","BS21644","BS25750","Female","Logger",34,24,1.448773,1.347735,"BS21644_BS25750",2012,"2012_BS21644_BS25750","0",112,6,"apr","brood","06/04/2012 08:38",41005.3601,"10/04/2012 07:28",41009.31149,341400,94.83333333,3.951388889,44.66666667,1156,576,2.01422604802414,0.569077985156111,2.41913817133705,0.429381581125211,-0.233060254397564,1.12773521605233,-0.327624076938405,"shy","shy",62.4166666675,-17.7499999975,-0.657069153132472,9.73824077182321,44.66666667
